T1,T2,T3,T4,Delay,Offset
1520717518.34262,1520717518.342604,1520717518.342615,1520717518.342951,0.32019615173339844,-0.1760721206665039
1520717518.344258,1520717518.34392,1520717518.34393,1520717518.34443,0.16188621520996094,-0.4190206527709961
1520717518.345011,1520717518.344764,1520717518.344773,1520717518.345318,0.2980232238769531,-0.3960132598876953
1520717518.346129,1520717518.345486,1520717518.345494,1520717518.346161,0.02384185791015625,-0.6549358367919922
1520717518.346502,1520717518.346334,1520717518.346344,1520717518.346962,0.44989585876464844,-0.3930330276489258
1520717518.350347,1520717518.349931,1520717518.349947,1520717518.35037,0.0069141387939453125,-0.4194974899291992
1520717518.350554,1520717518.350736,1520717518.350749,1520717518.350919,0.35190582275390625,0.0059604644775390625
1520717518.35152,1520717518.351531,1520717518.35154,1520717518.351951,0.42176246643066406,-0.19991397857666016
1520717518.352309,1520717518.352091,1520717518.352098,1520717518.352331,0.015020370483398438,-0.22542476654052734
1520717518.354379,1520717518.35272,1520717518.352795,1520717518.354555,0.1010894775390625,-1.7094612121582031
1520717518.373575,1520717518.372899,1520717518.37292,1520717518.373613,0.0171661376953125,-0.6844997406005859
1520717518.380353,1520717518.380336,1520717518.380353,1520717518.380585,0.21505355834960938,-0.12445449829101562
1520717518.381981,1520717518.381677,1520717518.381685,1520717518.382002,0.013113021850585938,-0.31054019927978516
1520717518.384717,1520717518.384312,1520717518.384321,1520717518.384736,0.010013580322265625,-0.4100799560546875
1520717518.386878,1520717518.386916,1520717518.386933,1520717518.387057,0.16188621520996094,-0.04303455352783203
1520717518.387566,1520717518.387199,1520717518.387211,1520717518.387589,0.010728836059570312,-0.3725290298461914
1520717518.388471,1520717518.388516,1520717518.388536,1520717518.395788,7.297039031982422,-3.6034584045410156
1520717518.400088,1520717518.399754,1520717518.39977,1520717518.400114,0.010013580322265625,-0.3390312194824219
1520717518.40117,1520717518.40082,1520717518.400833,1520717518.401192,0.009059906005859375,-0.35452842712402344
1520717518.40362,1520717518.404282,1520717518.404295,1520717518.40441,0.7770061492919922,0.27358531951904297
1520717518.408363,1520717518.406287,1520717518.406298,1520717518.408399,0.025033950805664062,-2.0886659622192383
1520717518.428808,1520717518.42515,1520717518.425166,1520717518.42965,0.8261203765869141,-4.0711164474487305
1520717518.449029,1520717518.447576,1520717518.447593,1520717518.449058,0.012159347534179688,-1.4590024948120117
1520717518.45054,1520717518.450181,1520717518.450192,1520717518.450562,0.010967254638671875,-0.36454200744628906
1520717518.451146,1520717518.450758,1520717518.450768,1520717518.451163,0.007152557373046875,-0.3914833068847656
1520717518.451805,1520717518.451333,1520717518.451342,1520717518.452205,0.39076805114746094,-0.6674528121948242
1520717518.453274,1520717518.452903,1520717518.452913,1520717518.453293,0.009059906005859375,-0.37550926208496094
1520717518.456186,1520717518.454001,1520717518.454011,1520717518.456514,0.3178119659423828,-2.3440122604370117
1520717518.458241,1520717518.458215,1520717518.458229,1520717518.458375,0.11992454528808594,-0.08594989776611328
1520717518.458525,1520717518.45853,1520717518.458542,1520717518.458907,0.36978721618652344,-0.1798868179321289
1520717518.459883,1520717518.459949,1520717518.459959,1520717518.462756,2.8629302978515625,-1.3654232025146484
1520717518.465239,1520717518.465129,1520717518.465167,1520717518.465486,0.20885467529296875,-0.21457672119140625
1520717518.481648,1520717518.480367,1520717518.480486,1520717518.481778,0.010967254638671875,-1.2865066528320312
1520717518.482763,1520717518.48253,1520717518.482542,1520717518.482782,0.0069141387939453125,-0.23639202117919922
1520717518.483706,1520717518.483706,1520717518.483716,1520717518.488411,4.694938659667969,-2.3474693298339844
1520717518.48921,1520717518.489286,1520717518.489299,1520717518.489481,0.2579689025878906,-0.052928924560546875
1520717518.491033,1520717518.490438,1520717518.490449,1520717518.491059,0.015020370483398438,-0.6026029586791992
1520717518.492766,1520717518.492793,1520717518.492823,1520717518.493417,0.6213188171386719,-0.2834796905517578
1520717518.503805,1520717518.495767,1520717518.495807,1520717518.505073,1.22833251953125,-8.651971817016602
1520717518.510924,1520717518.510672,1520717518.510694,1520717518.510962,0.015974044799804688,-0.2599954605102539
1520717518.511634,1520717518.511114,1520717518.511125,1520717518.511657,0.011682510375976562,-0.5260705947875977
1520717518.51189,1520717518.51179,1520717518.511802,1520717518.511917,0.0152587890625,-0.10752677917480469
1520717518.530261,1520717518.512184,1520717518.512195,1520717518.530312,0.03981590270996094,-18.09704303741455
1520717518.561365,1520717518.561393,1520717518.561406,1520717518.563792,2.414226531982422,-1.1789798736572266
1520717518.566116,1520717518.566141,1520717518.566154,1520717518.568278,2.148866653442383,-1.049637794494629
1520717518.570319,1520717518.570572,1520717518.570587,1520717518.570963,0.6289482116699219,-0.061511993408203125
1520717518.571175,1520717518.571122,1520717518.571131,1520717518.571195,0.010728836059570312,-0.058531761169433594
1520717518.584861,1520717518.584888,1520717518.5849,1520717518.585018,0.14495849609375,-0.04553794860839844
1520717518.58588,1520717518.585897,1520717518.585905,1520717518.586059,0.1709461212158203,-0.06854534149169922
1520717518.587011,1520717518.587026,1520717518.587034,1520717518.587364,0.3447532653808594,-0.1575946807861328
1520717518.587502,1520717518.587465,1520717518.587473,1520717518.587517,0.007152557373046875,-0.040531158447265625
1520717518.58799,1520717518.587605,1520717518.587613,1520717518.588005,0.0069141387939453125,-0.3885030746459961
1520717518.588101,1520717518.588111,1520717518.588118,1520717518.588172,0.06389617919921875,-0.02193450927734375
1520717518.588303,1520717518.588314,1520717518.588321,1520717518.623549,35.23898124694824,-17.60852336883545
1520717518.624908,1520717518.625165,1520717518.625178,1520717518.630986,6.064891815185547,-2.775430679321289
1520717518.656758,1520717518.656601,1520717518.656614,1520717518.656783,0.011920928955078125,-0.16307830810546875
1520717518.663512,1520717518.658393,1520717518.658406,1520717518.663601,0.07581710815429688,-5.156993865966797
1520717518.666884,1520717518.663816,1520717518.66385,1520717518.667264,0.3459453582763672,-3.24094295501709
1520717518.681417,1520717518.681459,1520717518.681472,1520717518.681524,0.09393692016601562,-0.0050067901611328125
1520717518.68161,1520717518.681627,1520717518.681634,1520717518.693766,12.14909553527832,-6.057620048522949
1520717518.711799,1520717518.695039,1520717518.695057,1520717518.711844,0.027179718017578125,-16.773462295532227
1520717518.726269,1520717518.726487,1520717518.726503,1520717518.7284,2.115011215209961,-0.8395910263061523
1520717518.735346,1520717518.736393,1520717518.736408,1520717518.740867,5.505800247192383,-1.7060041427612305
1520717518.747594,1520717518.744663,1520717518.744682,1520717518.74806,0.4467964172363281,-3.1545162200927734
1520717518.751161,1520717518.750578,1520717518.750591,1520717518.751939,0.7648468017578125,-0.9655952453613281
1520717518.75549,1520717518.754349,1520717518.754373,1520717518.755517,0.00286102294921875,-1.1425018310546875
1520717518.759269,1520717518.759493,1520717518.759511,1520717518.768772,9.485006332397461,-4.518389701843262
1520717518.776334,1520717518.776893,1520717518.776917,1520717518.778427,2.068758010864258,-0.4755258560180664
1520717518.782734,1520717518.782779,1520717518.782796,1520717518.784036,1.2850761413574219,-0.5974769592285156
1520717518.795842,1520717518.794772,1520717518.794788,1520717518.795871,0.013113021850585938,-1.0765790939331055
1520717518.801113,1520717518.798724,1520717518.798738,1520717518.809736,8.60905647277832,-6.693482398986816
1520717518.820946,1520717518.818994,1520717518.819013,1520717518.821022,0.05698204040527344,-1.980423927307129
1520717518.824149,1520717518.825079,1520717518.82513,1520717518.828182,3.982067108154297,-1.0609626770019531
1520717518.830262,1520717518.83055,1520717518.830563,1520717518.840335,10.059833526611328,-4.741907119750977
1520717518.853898,1520717518.842586,1520717518.842602,1520717518.853955,0.04100799560546875,-11.332511901855469
1520717518.862933,1520717518.863335,1520717518.863349,1520717518.863853,0.9059906005859375,-0.051021575927734375
1520717518.865484,1520717518.866082,1520717518.866099,1520717518.866554,1.0528564453125,0.07152557373046875
1520717518.869197,1520717518.868104,1520717518.868112,1520717518.869221,0.015974044799804688,-1.1008977890014648
1520717518.87353,1520717518.871592,1520717518.871612,1520717518.874103,0.553131103515625,-2.2144317626953125
1520717518.884323,1520717518.884602,1520717518.884616,1520717518.88711,2.773284912109375,-1.1074542999267578
1520717518.892503,1520717518.892207,1520717518.892227,1520717518.892538,0.015020370483398438,-0.30362606048583984
1520717518.893273,1520717518.893525,1520717518.893538,1520717518.893897,0.6108283996582031,-0.05364418029785156
1520717518.92209,1520717518.921322,1520717518.921359,1520717518.922436,0.308990478515625,-0.9224414825439453
1520717518.925702,1520717518.923652,1520717518.923663,1520717518.930292,4.578828811645508,-4.33957576751709
1520717518.93511,1520717518.934449,1520717518.93447,1520717518.93514,0.008821487426757812,-0.6655454635620117
1520717518.939368,1520717518.936325,1520717518.936337,1520717518.939431,0.051021575927734375,-3.0684471130371094
1520717518.953374,1520717518.939701,1520717518.939827,1520717518.957738,4.238128662109375,-15.791893005371094
1520717518.961782,1520717518.961641,1520717518.961662,1520717518.966931,5.128145217895508,-2.7049779891967773
1520717518.972617,1520717518.970811,1520717518.970832,1520717518.975241,2.602815628051758,-3.107428550720215
1520717518.980942,1520717518.98115,1520717518.981164,1520717518.985457,4.500865936279297,-2.042531967163086
1520717518.988797,1520717518.986914,1520717518.986927,1520717518.989942,1.1320114135742188,-2.44903564453125
1520717519.027715,1520717519.025522,1520717519.025567,1520717519.02777,0.010013580322265625,-2.1979808807373047
1520717519.031465,1520717519.031541,1520717519.031554,1520717519.031664,0.18596649169921875,-0.016927719116210938
1520717519.032817,1520717519.031802,1520717519.031833,1520717519.032917,0.06914138793945312,-1.0495185852050781
1520717519.034331,1520717519.033609,1520717519.033616,1520717519.034358,0.019788742065429688,-0.7320642471313477
1520717519.035095,1520717519.034496,1520717519.034508,1520717519.035114,0.007152557373046875,-0.6024837493896484
1520717519.036883,1520717519.036124,1520717519.036135,1520717519.036916,0.02193450927734375,-0.7700920104980469
1520717519.054973,1520717519.055,1520717519.055022,1520717519.060333,5.338191986083984,-2.641916275024414
1520717519.077394,1520717519.077449,1520717519.077463,1520717519.09395,16.54219627380371,-8.216023445129395
1520717519.098563,1520717519.098574,1520717519.098592,1520717519.114314,15.733003616333008,-7.855534553527832
1520717519.116576,1520717519.114579,1520717519.114593,1520717519.116606,0.015974044799804688,-2.00498104095459
1520717519.123272,1520717519.123338,1520717519.12335,1520717519.125012,1.728057861328125,-0.7979869842529297
1520717519.128461,1520717519.128247,1520717519.128266,1520717519.128491,0.010967254638671875,-0.2193450927734375
1520717519.129505,1520717519.129561,1520717519.129578,1520717519.130643,1.1208057403564453,-0.5043745040893555
1520717519.131629,1520717519.130875,1520717519.130885,1520717519.131663,0.024318695068359375,-0.7660388946533203
1520717519.13395,1520717519.133976,1520717519.13399,1520717519.147808,13.844013214111328,-6.896018981933594
1520717519.148954,1520717519.148979,1520717519.148993,1520717519.149079,0.11110305786132812,-0.030517578125
1520717519.163934,1520717519.163282,1520717519.163466,1520717519.164696,0.5779266357421875,-0.9410381317138672
1520717519.165412,1520717519.164843,1520717519.164854,1520717519.16543,0.007152557373046875,-0.5724430084228516
1520717519.165822,1520717519.165521,1520717519.16553,1520717519.165838,0.0069141387939453125,-0.3045797348022461
1520717519.177709,1520717519.17519,1520717519.175208,1520717519.177745,0.017881393432617188,-2.528071403503418
1520717519.17835,1520717519.177911,1520717519.17792,1520717519.178365,0.0059604644775390625,-0.4419088363647461
1520717519.178544,1520717519.178454,1520717519.178463,1520717519.178559,0.0059604644775390625,-0.09310245513916016
1520717519.178642,1520717519.179169,1520717519.179178,1520717519.179276,0.6248950958251953,0.21445751190185547
1520717519.179411,1520717519.181532,1520717519.181542,1520717519.18688,7.459163665771484,-1.6086101531982422
1520717519.190794,1520717519.188302,1520717519.188325,1520717519.19212,1.3031959533691406,-3.1435489654541016
1520717519.196947,1520717519.196706,1520717519.196732,1520717519.196968,-0.0050067901611328125,-0.23853778839111328
1520717519.199125,1520717519.200451,1520717519.200465,1520717519.200664,1.5249252319335938,0.5633831024169922
1520717519.20131,1520717519.201217,1520717519.201229,1520717519.201336,0.013828277587890625,-0.09989738464355469
1520717519.201984,1520717519.201575,1520717519.201584,1520717519.202304,0.3108978271484375,-0.5643367767333984
1520717519.204082,1520717519.20447,1520717519.204483,1520717519.204565,0.4699230194091797,0.15294551849365234
1520717519.206086,1520717519.205786,1520717519.205815,1520717519.206108,-0.0069141387939453125,-0.29647350311279297
1520717519.227356,1520717519.227362,1520717519.227379,1520717519.227814,0.44083595275878906,-0.21445751190185547
1520717519.22977,1520717519.227996,1520717519.228004,1520717519.229801,0.023126602172851562,-1.7853975296020508
1520717519.231096,1520717519.229941,1520717519.229969,1520717519.231528,0.4038810729980469,-1.3570785522460938
1520717519.234752,1520717519.234478,1520717519.234492,1520717519.234775,0.009059906005859375,-0.278472900390625
1520717519.239536,1520717519.240858,1520717519.240872,1520717519.241918,2.3682117462158203,0.1379251480102539
1520717519.244505,1520717519.244589,1520717519.244614,1520717519.244703,0.17333030700683594,-0.0025033950805664062
1520717519.256933,1520717519.256743,1520717519.256759,1520717519.256959,0.010013580322265625,-0.19502639770507812
1520717519.26151,1520717519.261536,1520717519.261546,1520717519.26256,1.0399818420410156,-0.4940032958984375
1520717519.26537,1520717519.265734,1520717519.265772,1520717519.27699,11.581897735595703,-5.426883697509766
1520717519.281265,1520717519.281298,1520717519.281312,1520717519.281831,0.5519390106201172,-0.24306774139404297
1520717519.283698,1520717519.283852,1520717519.28388,1520717519.284005,0.2789497375488281,0.014543533325195312
1520717519.284124,1520717519.284116,1520717519.284143,1520717519.284246,0.09512901306152344,-0.05543231964111328
1520717519.284504,1520717519.284337,1520717519.284345,1520717519.284519,0.007152557373046875,-0.1704692840576172
1520717519.284601,1520717519.284637,1520717519.284644,1520717519.28485,0.24199485778808594,-0.08499622344970703
1520717519.28499,1520717519.285063,1520717519.285071,1520717519.285158,0.15997886657714844,-0.007033348083496094
1520717519.285245,1520717519.285249,1520717519.285256,1520717519.285334,0.08225440979003906,-0.03707408905029297
1520717519.285463,1520717519.287886,1520717519.287902,1520717519.291569,6.089687347412109,-0.6220340728759766
1520717519.292258,1520717519.292635,1520717519.292654,1520717519.293133,0.8559226989746094,-0.051021575927734375
1520717519.293328,1520717519.29341,1520717519.293421,1520717519.293723,0.3840923309326172,-0.1100301742553711
1520717519.294003,1520717519.29415,1520717519.29417,1520717519.294373,0.3502368927001953,-0.028014183044433594
1520717519.294525,1520717519.294547,1520717519.294557,1520717519.294803,0.26798248291015625,-0.11181831359863281
1520717519.295041,1520717519.29508,1520717519.295087,1520717519.295168,0.11968612670898438,-0.0209808349609375
1520717519.29546,1520717519.295373,1520717519.295389,1520717519.295714,0.23794174194335938,-0.20599365234375
1520717519.29587,1520717519.295968,1520717519.295977,1520717519.296214,0.3349781036376953,-0.06949901580810547
1520717519.297763,1520717519.296979,1520717519.297001,1520717519.297799,0.014066696166992188,-0.7911920547485352
1520717519.298416,1520717519.297948,1520717519.297955,1520717519.298437,0.014066696166992188,-0.4750490188598633
1520717519.298894,1520717519.298787,1520717519.298799,1520717519.298918,0.012159347534179688,-0.11289119720458984
1520717519.299159,1520717519.299059,1520717519.299065,1520717519.299225,0.05984306335449219,-0.13005733489990234
1520717519.299419,1520717519.299711,1520717519.299746,1520717519.299857,0.4029273986816406,0.09059906005859375
1520717519.299978,1520717519.300425,1520717519.300433,1520717519.300631,0.6451606750488281,0.12445449829101562
1520717519.301473,1520717519.301168,1520717519.301178,1520717519.301503,0.02002716064453125,-0.31495094299316406
1520717519.302299,1520717519.302071,1520717519.302084,1520717519.302328,0.01621246337890625,-0.23603439331054688
1520717519.314438,1520717519.304614,1520717519.304636,1520717519.315111,0.6508827209472656,-10.149478912353516
1520717519.320197,1520717519.320339,1520717519.320353,1520717519.320899,0.6878376007080078,-0.20205974578857422
1520717519.32874,1520717519.321065,1520717519.321078,1520717519.328913,0.15997886657714844,-7.754921913146973
1520717519.332075,1520717519.331903,1520717519.331918,1520717519.332102,0.011920928955078125,-0.1780986785888672
1520717519.334269,1520717519.334244,1520717519.334263,1520717519.33446,0.17189979553222656,-0.11098384857177734
1520717519.337396,1520717519.33891,1520717519.338932,1520717519.347422,10.004043579101562,-3.487825393676758
1520717519.365467,1520717519.365289,1520717519.365307,1520717519.365493,0.007867813110351562,-0.18203258514404297
1520717519.368361,1520717519.368575,1520717519.368588,1520717519.368779,0.4050731658935547,0.011563301086425781
1520717519.370376,1520717519.369023,1520717519.369032,1520717519.3704,0.015020370483398438,-1.3605356216430664
1520717519.371421,1520717519.371434,1520717519.371441,1520717519.371532,0.10395050048828125,-0.03910064697265625
1520717519.373202,1520717519.372975,1520717519.37299,1520717519.37334,0.12302398681640625,-0.2884864807128906
1520717519.374834,1520717519.374842,1520717519.374856,1520717519.376071,1.222848892211914,-0.6035566329956055
1520717519.441031,1520717519.441199,1520717519.441222,1520717519.441308,0.2541542053222656,0.04100799560546875
1520717519.442851,1520717519.443013,1520717519.443031,1520717519.443115,0.24580955505371094,0.03898143768310547
1520717519.443221,1520717519.444173,1520717519.44418,1520717519.444287,1.0590553283691406,0.42247772216796875
1520717519.444381,1520717519.444576,1520717519.444585,1520717519.45331,8.919954299926758,-4.264950752258301
1520717519.454268,1520717519.454295,1520717519.454333,1520717519.454485,0.17881393432617188,-0.062465667724609375
1520717519.455167,1520717519.454874,1520717519.454885,1520717519.455185,0.0069141387939453125,-0.29647350311279297
1520717519.461351,1520717519.461372,1520717519.461387,1520717519.490079,28.712987899780273,-14.3355131149292
1520717519.497461,1520717519.497483,1520717519.497497,1520717519.49768,0.2048015594482422,-0.08046627044677734
1520717519.501644,1520717519.502487,1520717519.502502,1520717519.50259,0.9310245513916016,0.3775358200073242
1520717519.52989,1520717519.513855,1520717519.513871,1520717519.529934,0.027894973754882812,-16.04902744293213
1520717519.54051,1520717519.537068,1520717519.537102,1520717519.542541,1.9969940185546875,-4.440546035766602
1520717519.549637,1520717519.550831,1520717519.550847,1520717519.551212,1.5590190887451172,0.4144906997680664
1520717519.553375,1520717519.552872,1520717519.552884,1520717519.553632,0.2448558807373047,-0.6254911422729492
1520717519.554845,1520717519.554927,1520717519.554943,1520717519.555322,0.4608631134033203,-0.14841556549072266
1520717519.556183,1520717519.555969,1520717519.555979,1520717519.556507,0.3139972686767578,-0.37109851837158203
1520717519.560035,1520717519.559612,1520717519.559636,1520717519.560058,-0.00095367431640625,-0.42247772216796875
1520717519.560199,1520717519.560182,1520717519.560193,1520717519.560632,0.4220008850097656,-0.22792816162109375
1520717519.563958,1520717519.562531,1520717519.562542,1520717519.56399,0.021219253540039062,-1.437544822692871
1520717519.564341,1520717519.564414,1520717519.564426,1520717519.565002,0.6489753723144531,-0.25153160095214844
1520717519.565974,1520717519.565817,1520717519.565836,1520717519.566005,0.012159347534179688,-0.16295909881591797
1520717519.566167,1520717519.567474,1520717519.567485,1520717519.567601,1.4226436614990234,0.5954504013061523
1520717519.567734,1520717519.568321,1520717519.568332,1520717519.577065,9.32002067565918,-4.073023796081543
1520717519.577541,1520717519.577575,1520717519.58187,1520717519.582027,0.19073486328125,-0.061511993408203125
1520717519.582184,1520717519.5822,1520717519.582209,1520717519.582353,0.15997886657714844,-0.06401538848876953
1520717519.582454,1520717519.582458,1520717519.582467,1520717519.582677,0.21386146545410156,-0.10287761688232422
1520717519.583581,1520717519.582766,1520717519.582774,1520717519.583596,0.007152557373046875,-0.8184909820556641
1520717519.583684,1520717519.584631,1520717519.584645,1520717519.587622,3.9238929748535156,-1.0149478912353516
1520717519.589042,1520717519.588996,1520717519.589025,1520717519.589196,0.12493133544921875,-0.10848045349121094
1520717519.590445,1520717519.593507,1520717519.593522,1520717519.593831,3.371000289916992,1.376509666442871
1520717519.594539,1520717519.59429,1520717519.594302,1520717519.594563,0.012159347534179688,-0.2549886703491211
1520717519.594862,1520717519.594936,1520717519.59495,1520717519.595119,0.2429485321044922,-0.04756450653076172
1520717519.59704,1520717519.596941,1520717519.597065,1520717519.597236,0.07200241088867188,-0.13494491577148438
1520717519.597807,1520717519.597774,1520717519.597789,1520717519.597955,0.13303756713867188,-0.09942054748535156
1520717519.598299,1520717519.598096,1520717519.598105,1520717519.598331,0.02288818359375,-0.21457672119140625
1520717519.599423,1520717519.599961,1520717519.599972,1520717519.600859,1.425027847290039,-0.17440319061279297
1520717519.601293,1520717519.601138,1520717519.601145,1520717519.606472,5.172014236450195,-2.7409791946411133
1520717519.611999,1520717519.612507,1520717519.612523,1520717519.612715,0.6999969482421875,0.15807151794433594
1520717519.612909,1520717519.613032,1520717519.613043,1520717519.613148,0.22792816162109375,0.009059906005859375
1520717519.613249,1520717519.613908,1520717519.613917,1520717519.614087,0.8289813995361328,0.24449825286865234
1520717519.614184,1520717519.614317,1520717519.614326,1520717519.626481,12.288093566894531,-6.011009216308594
1520717519.628201,1520717519.62948,1520717519.629495,1520717519.629829,1.6129016876220703,0.4724264144897461
1520717519.629942,1520717519.629964,1520717519.629973,1520717519.630995,1.0442733764648438,-0.49996376037597656
1520717519.6311,1520717519.631536,1520717519.631547,1520717519.631655,0.5440711975097656,0.164031982421875
1520717519.631748,1520717519.632562,1520717519.632569,1520717519.632643,0.8878707885742188,0.370025634765625
1520717519.632739,1520717519.632864,1520717519.632873,1520717519.632932,0.1838207244873047,0.033020973205566406
1520717519.633138,1520717519.633118,1520717519.633124,1520717519.633346,0.20194053649902344,-0.12099742889404297
1520717519.6335,1520717519.634002,1520717519.634012,1520717519.643551,10.040998458862305,-4.518628120422363
1520717519.645502,1520717519.645167,1520717519.645181,1520717519.645526,0.010013580322265625,-0.3399848937988281
1520717519.646741,1520717519.646312,1520717519.646321,1520717519.646761,0.010967254638671875,-0.4343986511230469
1520717519.648416,1520717519.648631,1520717519.648668,1520717519.649159,0.7059574127197266,-0.1379251480102539
1520717519.650111,1520717519.651659,1520717519.651677,1520717519.651871,1.7421245574951172,0.6769895553588867
1520717519.652002,1520717519.652125,1520717519.652137,1520717519.652235,0.22077560424804688,0.01239776611328125
1520717519.652344,1520717519.653434,1520717519.653457,1520717519.662022,9.655237197875977,-3.7375688552856445
1520717519.662669,1520717519.662629,1520717519.662646,1520717519.662807,0.12087821960449219,-0.1004934310913086
1520717519.663256,1520717519.663195,1520717519.663211,1520717519.663389,0.11682510375976562,-0.11944770812988281
1520717519.663728,1520717519.663775,1520717519.663786,1520717519.66399,0.2510547637939453,-0.07855892181396484
1520717519.664401,1520717519.664261,1520717519.664269,1520717519.664628,0.21910667419433594,-0.24950504302978516
1520717519.664871,1520717519.665062,1520717519.665074,1520717519.665252,0.3688335418701172,0.006556510925292969
1520717519.665593,1520717519.66548,1520717519.667689,1520717519.667904,0.10180473327636719,-0.16391277313232422
1520717519.668093,1520717519.668049,1520717519.668056,1520717519.668112,0.012159347534179688,-0.049948692321777344
1520717519.669213,1520717519.669572,1520717519.669585,1520717519.669723,0.4971027374267578,0.11050701141357422
1520717519.66994,1520717519.670154,1520717519.670172,1520717519.670504,0.5462169647216797,-0.05900859832763672
1520717519.672017,1520717519.671946,1520717519.671973,1520717519.672118,0.07390975952148438,-0.10800361633300781
1520717519.672297,1520717519.672527,1520717519.672544,1520717519.672711,0.39696693420410156,0.03159046173095703
1520717519.673019,1520717519.673025,1520717519.673042,1520717519.673211,0.17499923706054688,-0.08153915405273438
1520717519.673585,1520717519.673631,1520717519.673644,1520717519.673901,0.30303001403808594,-0.1055002212524414
1520717519.674081,1520717519.674114,1520717519.674122,1520717519.674477,0.3879070281982422,-0.16105175018310547
1520717519.674642,1520717519.674607,1520717519.674616,1520717519.674659,0.007867813110351562,-0.03898143768310547
1520717519.676039,1520717519.675533,1520717519.675541,1520717519.676068,0.021219253540039062,-0.5165338516235352
1520717519.678371,1520717519.680302,1520717519.680317,1520717519.680487,2.1009445190429688,0.8804798126220703
1520717519.684954,1520717519.684907,1520717519.684924,1520717519.685057,0.08606910705566406,-0.09000301361083984
1520717519.685803,1520717519.685808,1520717519.685822,1520717519.68591,0.09298324584960938,-0.041484832763671875
1520717519.695169,1520717519.687898,1520717519.687915,1520717519.695213,0.026941299438476562,-7.28452205657959
1520717519.699614,1520717519.699635,1520717519.69965,1520717519.699751,0.12183189392089844,-0.03993511199951172
1520717519.700471,1520717519.700164,1520717519.70021,1520717519.70049,-0.026941299438476562,-0.29337406158447266
1520717519.701136,1520717519.700593,1520717519.700604,1520717519.701154,0.0069141387939453125,-0.546574592590332
1520717519.701812,1520717519.701284,1520717519.701293,1520717519.70183,0.008821487426757812,-0.5325078964233398
1520717519.705496,1520717519.702154,1520717519.702168,1520717519.705567,0.056743621826171875,-3.370523452758789
1520717519.706746,1520717519.706789,1520717519.706825,1520717519.709576,2.7937889099121094,-1.3539791107177734
1520717519.711268,1520717519.710479,1520717519.710515,1520717519.714576,3.2720565795898438,-2.424955368041992
1520717519.717609,1520717519.717323,1520717519.717336,1520717519.717639,0.0171661376953125,-0.2944469451904297
1520717519.719094,1520717519.718403,1520717519.718415,1520717519.719116,0.010013580322265625,-0.6959438323974609
1520717519.720562,1520717519.7193,1520717519.719338,1520717519.720585,-0.014781951904296875,-1.2545585632324219
1520717519.722451,1520717519.722264,1520717519.722301,1520717519.722473,-0.015020370483398438,-0.17940998077392578
1520717519.72464,1520717519.724658,1520717519.724692,1520717519.724951,0.2770423889160156,-0.12040138244628906
1520717519.727811,1520717519.727568,1520717519.727601,1520717519.735979,8.134841918945312,-4.31060791015625
1520717519.745975,1520717519.746002,1520717519.746017,1520717519.746931,0.9410381317138672,-0.44357776641845703
1520717519.766121,1520717519.760778,1520717519.760796,1520717519.766163,0.024080276489257812,-5.3550004959106445
1520717519.769299,1520717519.767371,1520717519.767386,1520717519.769332,0.017881393432617188,-1.9370317459106445
1520717519.780818,1520717519.778352,1520717519.778371,1520717519.780861,0.02384185791015625,-2.477884292602539
1520717519.784213,1520717519.783898,1520717519.78391,1520717519.784237,0.011920928955078125,-0.3209114074707031
1520717519.786085,1520717519.785513,1520717519.785524,1520717519.786105,0.009059906005859375,-0.5764961242675781
1520717519.789655,1520717519.788929,1520717519.788951,1520717519.791482,1.8050670623779297,-1.6285181045532227
1520717519.795282,1520717519.79531,1520717519.795326,1520717519.798682,3.384113311767578,-1.6639232635498047
1520717519.805545,1520717519.804795,1520717519.804812,1520717519.805852,0.2899169921875,-0.8950233459472656
1520717519.809562,1520717519.807776,1520717519.807806,1520717519.815318,5.726099014282227,-4.649043083190918
1520717519.819294,1520717519.818927,1520717519.818944,1520717519.819397,0.08606910705566406,-0.4099607467651367
1520717519.831118,1520717519.822759,1520717519.822801,1520717519.83802,6.859779357910156,-11.789083480834961
1520717519.846732,1520717519.838222,1520717519.838239,1520717519.84721,0.4611015319824219,-8.740425109863281
1520717519.851582,1520717519.8516,1520717519.851615,1520717519.85213,0.5328655242919922,-0.2485513687133789
1520717519.859396,1520717519.859114,1520717519.85915,1520717519.86019,0.7579326629638672,-0.661015510559082
1520717519.86487,1520717519.864946,1520717519.865021,1520717519.866335,1.3897418975830078,-0.619053840637207
1520717519.86834,1520717519.867658,1520717519.86776,1520717519.868363,-0.07915496826171875,-0.6425380706787109
1520717519.874822,1520717519.875007,1520717519.875094,1520717519.875409,0.49996376037597656,-0.06496906280517578
1520717519.879991,1520717519.883012,1520717519.883028,1520717519.887163,7.155895233154297,-0.55694580078125
1520717519.888431,1520717519.889351,1520717519.889366,1520717519.889549,1.1029243469238281,0.36835670471191406
1520717519.891165,1520717519.890938,1520717519.890952,1520717519.891189,0.010013580322265625,-0.2319812774658203
1520717519.901484,1520717519.90098,1520717519.900997,1520717519.903277,1.775979995727539,-1.3920068740844727
1520717519.920675,1520717519.920378,1520717519.920401,1520717519.920938,0.23984909057617188,-0.4169940948486328
1520717519.935396,1520717519.92636,1520717519.926376,1520717519.936291,0.8788108825683594,-9.475469589233398
